Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.065,9.107647692307694,-3.3807476923076933,3.0598738461538466,-0.0825015384615384,-1.230769230777952e-05,0.0035753846153844,8.171454135338346,-3.3663571428571437,-3.680062406015038,-0.032609022556391,-0.027818045112782,0.0258954887218045
0.066,9.107795384615386,-3.380895384615385,3.0599476923076927,-0.0825030769230769,-2.461538461547227e-05,0.003550769230769,8.171418045112782,-3.3662857142857145,-3.679954135338346,-0.032603007518797,-0.027806015037594,0.0258984962406014
0.067,9.107943076923078,-3.3810430769230777,3.0600215384615392,-0.0825046153846154,-3.692307692316502e-05,0.0035261538461536,8.171381954887218,-3.366214285714286,-3.6798458646616554,-0.032596992481203,-0.027793984962406,0.0259015037593984
0.068,9.10809076923077,-3.3811907692307703,3.0600953846153853,-0.0825061538461538,-4.923076923085777e-05,0.0035015384615382,8.171345864661655,-3.366142857142857,-3.679737593984963,-0.032590977443609,-0.0277819548872181,0.0259045112781954
0.069,9.108238461538464,-3.3813384615384625,3.0601692307692314,-0.0825076923076923,-6.153846153855052e-05,0.0034769230769228,8.171309774436091,-3.366071428571429,-3.679629323308271,-0.032584962406015,-0.0277699248120301,0.0259075187969924
0.07,9.108386153846157,-3.3814861538461547,3.060243076923077,-0.0825092307692307,-7.384615384624328e-05,0.0034523076923075,8.171273684210528,-3.3660000000000005,-3.6795210526315794,-0.032578947368421,-0.0277578947368421,0.0259105263157894
0.071,9.108533846153849,-3.381633846153847,3.060316923076924,-0.0825107692307692,-8.615384615393602e-05,0.0034276923076921,8.171237593984962,-3.365928571428572,-3.679412781954888,-0.0325729323308271,-0.0277458646616542,0.0259135338345864
0.072,9.10868153846154,-3.3817815384615395,3.0603907692307697,-0.0825123076923077,-9.846153846162878e-05,0.0034030769230767,8.171201503759399,-3.365857142857143,-3.679304511278196,-0.0325669172932331,-0.0277338345864662,0.0259165413533834
0.073,9.108829230769231,-3.381929230769232,3.060464615384616,-0.0825138461538461,-0.0001107692307693,0.0033784615384613,8.171165413533835,-3.365785714285715,-3.679196240601504,-0.0325609022556391,-0.0277218045112782,0.0259195488721804
0.074,9.108976923076924,-3.382076923076924,3.0605384615384623,-0.0825153846153846,-0.000123076923077,0.0033538461538459,8.171129323308271,-3.365714285714286,-3.679087969924813,-0.0325548872180451,-0.0277097744360902,0.0259225563909774
0.075,9.109124615384616,-3.3822246153846165,3.0606123076923084,-0.0825169230769231,-0.0001353846153847,0.0033292307692305,8.171093233082708,-3.3656428571428574,-3.6789796992481207,-0.0325488721804511,-0.0276977443609023,0.0259255639097744
0.076,9.10927230769231,-3.3823723076923087,3.0606861538461545,-0.0825184615384615,-0.0001476923076923,0.0033046153846152,8.171057142857144,-3.365571428571429,-3.678871428571429,-0.0325428571428571,-0.0276857142857143,0.0259285714285714
0.077,9.109420000000002,-3.382520000000001,3.0607600000000006,-0.08252,-0.00016,0.0032799999999998,8.171021052631579,-3.3655000000000004,-3.678763157894737,-0.0325368421052631,-0.0276736842105263,0.0259315789473684
0.078,9.109567692307694,-3.382667692307693,3.0608338461538467,-0.0825215384615384,-0.0001723076923077,0.0032553846153844,8.170984962406015,-3.365428571428572,-3.6786548872180456,-0.0325308270676692,-0.0276616541353384,0.0259345864661653
0.079,9.109715384615386,-3.3828153846153857,3.0609076923076928,-0.0825230769230769,-0.0001846153846154,0.003230769230769,8.170948872180452,-3.3653571428571434,-3.678546616541354,-0.0325248120300752,-0.0276496240601504,0.0259375939849623
0.08,9.109863076923078,-3.382963076923078,3.060981538461539,-0.0825246153846154,-0.0001969230769231,0.0032061538461536,8.170912781954888,-3.3652857142857147,-3.678438345864662,-0.0325187969924812,-0.0276375939849624,0.0259406015037593
0.081,9.11001076923077,-3.3831107692307705,3.0610553846153854,-0.0825261538461538,-0.0002092307692308,0.0031815384615382,8.170876691729324,-3.365214285714286,-3.6783300751879695,-0.0325127819548872,-0.0276255639097745,0.0259436090225563
0.082,9.110158461538465,-3.3832584615384627,3.0611292307692315,-0.0825276923076923,-0.0002215384615385,0.0031569230769228,8.17084060150376,-3.3651428571428577,-3.678221804511279,-0.0325067669172932,-0.0276135338345865,0.0259466165413533
0.083,9.110306153846157,-3.383406153846155,3.0612030769230776,-0.0825292307692307,-0.0002338461538462,0.0031323076923075,8.170804511278195,-3.365071428571429,-3.678113533834587,-0.0325007518796992,-0.0276015037593985,0.0259496240601503
