Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.073,9.074516923076922,-4.61755076923077,-1.095993846153846,-0.0821107692307692,-0.0006076923076923,0.0023430769230769,8.470703045195606,-1.3455,-4.232898509122985,-0.0251998096752747,-0.0264001586039377,0.0233001586039377
0.074,9.074590769230769,-4.6177723076923085,-1.0959215384615382,-0.0821123076923077,-0.0006230769230769,0.0023492307692307,8.470703086910614,-1.3455,-4.2328984887000125,-0.0251998070680867,-0.0264001607765944,0.0233001607765944
0.075,9.074664615384616,-4.617993846153847,-1.0958492307692305,-0.0821138461538461,-0.0006384615384615,0.0023553846153846,8.470703128625622,-1.3455,-4.23289846827704,-0.0251998044608986,-0.026400162949251,0.023300162949251
0.076,9.07473846153846,-4.618215384615385,-1.0957769230769228,-0.0821153846153846,-0.0006538461538462,0.0023615384615384,8.470703170340629,-1.3455,-4.232898447854067,-0.0251998018537106,-0.0264001651219077,0.0233001651219077
0.077,9.074812307692309,-4.618436923076923,-1.095704615384615,-0.082116923076923,-0.0006692307692308,0.0023676923076923,8.470703212055637,-1.3455,-4.232898427431094,-0.0251997992465226,-0.0264001672945644,0.0233001672945644
0.078,9.074886153846156,-4.618658461538463,-1.0956323076923076,-0.0821184615384615,-0.0006846153846154,0.0023738461538461,8.470703253770646,-1.3455,-4.232898407008121,-0.0251997966393346,-0.0264001694672211,0.0233001694672211
0.079,9.07496,-4.618880000000001,-1.09556,-0.08212,-0.0007,0.00238,8.470703295485654,-1.3455,-4.232898386585148,-0.0251997940321466,-0.0264001716398778,0.0233001716398778
0.08,9.075033846153849,-4.619101538461539,-1.0954876923076922,-0.0821215384615384,-0.0007153846153846,0.0023861538461538,8.470703337200662,-1.3455,-4.232898366162176,-0.0251997914249586,-0.0264001738125344,0.0233001738125344
0.081,9.075107692307691,-4.619323076923077,-1.0954153846153845,-0.0821230769230769,-0.0007307692307692,0.0023923076923077,8.47070337891567,-1.3455,-4.232898345739203,-0.0251997888177705,-0.0264001759851911,0.0233001759851911
0.082,9.07518153846154,-4.619544615384616,-1.0953430769230768,-0.0821246153846154,-0.0007461538461538,0.0023984615384615,8.470703420630679,-1.3455,-4.2328983253162304,-0.0251997862105825,-0.0264001781578478,0.0233001781578478
0.083,9.075255384615383,-4.619766153846154,-1.095270769230769,-0.0821261538461538,-0.0007615384615385,0.0024046153846154,8.470703462345687,-1.3455,-4.232898304893257,-0.0251997836033945,-0.0264001803305045,0.0233001803305045
0.084,9.075329230769231,-4.619987692307693,-1.0951984615384611,-0.0821276923076923,-0.0007769230769231,0.0024107692307692,8.470703504060696,-1.3455,-4.232898284470284,-0.0251997809962065,-0.0264001825031612,0.0233001825031612
0.085,9.075403076923076,-4.620209230769231,-1.0951261538461536,-0.0821292307692307,-0.0007923076923077,0.002416923076923,8.470703545775704,-1.3455,-4.232898264047312,-0.0251997783890185,-0.0264001846758178,0.0233001846758178
0.086,9.075476923076923,-4.62043076923077,-1.095053846153846,-0.0821307692307692,-0.0008076923076923,0.0024230769230769,8.470703587490712,-1.3455,-4.232898243624339,-0.0251997757818305,-0.0264001868484745,0.0233001868484745
0.087,9.07555076923077,-4.620652307692308,-1.0949815384615382,-0.0821323076923077,-0.0008230769230769,0.0024292307692307,8.47070362920572,-1.3455,-4.232898223201366,-0.0251997731746424,-0.0264001890211312,0.0233001890211312
0.088,9.075624615384616,-4.620873846153846,-1.0949092307692303,-0.0821338461538461,-0.0008384615384615,0.0024353846153846,8.470703670920729,-1.3455,-4.232898202778394,-0.0251997705674544,-0.0264001911937879,0.0233001911937879
0.089,9.075698461538462,-4.621095384615385,-1.0948369230769228,-0.0821353846153846,-0.0008538461538461,0.0024415384615384,8.470703712635737,-1.3455,-4.23289818235542,-0.0251997679602664,-0.0264001933664446,0.0233001933664446
0.09,9.075772307692308,-4.621316923076924,-1.0947646153846151,-0.082136923076923,-0.0008692307692308,0.0024476923076923,8.470703754350746,-1.3455,-4.232898161932448,-0.0251997653530784,-0.0264001955391013,0.0233001955391013
0.091,9.075846153846154,-4.621538461538462,-1.0946923076923076,-0.0821384615384615,-0.0008846153846154,0.0024538461538461,8.470703796065754,-1.3455,-4.232898141509475,-0.0251997627458904,-0.0264001977117579,0.0233001977117579
0.092,9.07592,-4.62176,-1.09462,-0.08214,-0.0009,0.00246,8.470703837780762,-1.3455,-4.232898121086502,-0.0251997601387024,-0.0264001998844146,0.0233001998844146
0.093,9.075993846153846,-4.621981538461538,-1.0945476923076922,-0.0821415384615384,-0.0009153846153846,0.0024661538461538,8.47070387949577,-1.3455,-4.23289810066353,-0.0251997575315143,-0.0264002020570713,0.0233002020570713
0.094,9.076067692307692,-4.6222030769230775,-1.0944753846153843,-0.0821430769230769,-0.0009307692307692,0.0024723076923077,8.470703921210779,-1.3455,-4.232898080240556,-0.0251997549243263,-0.026400204229728,0.023300204229728
0.095,9.076141538461538,-4.622424615384616,-1.0944030769230768,-0.0821446153846153,-0.0009461538461538,0.0024784615384615,8.470703962925787,-1.3455,-4.232898059817583,-0.0251997523171383,-0.0264002064023847,0.0233002064023847
0.096,9.076215384615384,-4.622646153846154,-1.094330769230769,-0.0821461538461538,-0.0009615384615384,0.0024846153846153,8.470704004640796,-1.3455,-4.232898039394611,-0.0251997497099503,-0.0264002085750413,0.0233002085750413
0.097,9.07628923076923,-4.622867692307692,-1.0942584615384614,-0.0821476923076923,-0.0009769230769231,0.0024907692307692,8.470704046355804,-1.3455,-4.232898018971638,-0.0251997471027623,-0.026400210747698,0.023300210747698
0.098,9.076363076923077,-4.623089230769231,-1.0941861538461537,-0.0821492307692307,-0.0009923076923077,0.002496923076923,8.470704088070812,-1.3455,-4.232897998548665,-0.0251997444955743,-0.0264002129203547,0.0233002129203547
0.099,9.076436923076924,-4.62331076923077,-1.094113846153846,-0.0821507692307692,-0.0010076923076923,0.0025030769230769,8.47070412978582,-1.3455,-4.232897978125693,-0.0251997418883862,-0.0264002150930114,0.0233002150930114
0.1,9.076510769230769,-4.623532307692308,-1.0940415384615385,-0.0821523076923076,-0.0010230769230769,0.0025092307692307,8.470704171500829,-1.3455,-4.232897957702719,-0.0251997392811982,-0.0264002172656681,0.0233002172656681
0.101,9.076584615384617,-4.623753846153846,-1.0939692307692308,-0.0821538461538461,-0.0010384615384615,0.0025153846153846,8.470704213215837,-1.3455,-4.232897937279747,-0.0251997366740102,-0.0264002194383247,0.0233002194383247
0.102,9.07665846153846,-4.623975384615385,-1.093896923076923,-0.0821553846153846,-0.0010538461538461,0.0025215384615384,8.470704254930846,-1.3455,-4.232897916856774,-0.0251997340668222,-0.0264002216109814,0.0233002216109814
0.103,9.076732307692309,-4.624196923076923,-1.0938246153846154,-0.082156923076923,-0.0010692307692307,0.0025276923076923,8.470704296645854,-1.3455,-4.232897896433801,-0.0251997314596342,-0.0264002237836381,0.0233002237836381
0.104,9.076806153846151,-4.624418461538462,-1.0937523076923077,-0.0821584615384615,-0.0010846153846154,0.0025338461538461,8.470704338360862,-1.3455,-4.232897876010829,-0.0251997288524461,-0.0264002259562948,0.0233002259562948
0.105,9.07688,-4.62464,-1.09368,-0.08216,-0.0011,0.00254,8.47070438007587,-1.3455,-4.232897855587856,-0.0251997262452581,-0.0264002281289515,0.0233002281289515
0.106,9.076953846153843,-4.624861538461539,-1.0936076923076925,-0.0821615384615384,-0.0011153846153846,0.0025461538461538,8.470704421790877,-1.3455,-4.2328978351648825,-0.0251997236380701,-0.0264002303016082,0.0233002303016082
0.107,9.077027692307691,-4.625083076923077,-1.0935353846153846,-0.0821630769230769,-0.0011307692307692,0.0025523076923077,8.470704463505886,-1.3455,-4.23289781474191,-0.0251997210308821,-0.0264002324742648,0.0233002324742648
0.108,9.077101538461536,-4.625304615384615,-1.0934630769230769,-0.0821646153846153,-0.0011461538461538,0.0025584615384615,8.470704505220894,-1.3455,-4.232897794318937,-0.0251997184236941,-0.0264002346469215,0.0233002346469215
