Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
7.107,8.255720634920625,-3.180652380952388,-4.822617460317487,0.206590476190475,0.3291714285714424,0.1924015873015844,9.715963636363616,-2.2894863636363736,2.246525000000036,-0.9617590909089668,0.1870068181817241,-0.0369340909090466
7.1080000000000005,8.258380952380943,-3.178828571428578,-4.815776190476215,0.2068857142857132,0.3255571428571557,0.1931523809523782,9.71469393939392,-2.290139393939404,2.24888333333337,-0.9535515151513888,0.1807803030302071,-0.0340015151514699
7.109,8.26104126984126,-3.177004761904769,-4.8089349206349485,0.2071809523809511,0.3219428571428721,0.1939031746031714,9.713424242424225,-2.290792424242434,2.2512416666667017,-0.945343939393818,0.1745537878786957,-0.0310689393938959
7.11,8.263701587301577,-3.175180952380959,-4.802093650793677,0.2074761904761893,0.3183285714285853,0.1946539682539653,9.712154545454526,-2.2914454545454643,2.253600000000036,-0.9371363636362398,0.1683272727271786,-0.0281363636363193
7.111,8.266361904761894,-3.1733571428571508,-4.795252380952411,0.2077714285714272,0.3147142857143017,0.1954047619047585,9.71088484848483,-2.2920984848484944,2.255958333333368,-0.9289287878786688,0.1621007575756672,-0.0252037878787453
7.112,8.269022222222212,-3.1715333333333406,-4.788411111111139,0.2080666666666654,0.311100000000015,0.1961555555555524,9.709615151515132,-2.2927515151515245,2.2583166666667016,-0.9207212121210906,0.1558742424241502,-0.0222712121211687
7.113,8.27168253968253,-3.1697095238095305,-4.781569841269867,0.2083619047619036,0.3074857142857282,0.1969063492063463,9.708345454545436,-2.293404545454555,2.2606750000000355,-0.9125136363635123,0.1496477272726332,-0.019338636363592
7.114,8.274342857142846,-3.167885714285722,-4.774728571428602,0.2086571428571415,0.3038714285714446,0.1976571428571395,9.70707575757574,-2.294057575757585,2.263033333333368,-0.9043060606059414,0.1434212121211217,-0.016406060606018
7.115,8.277003174603164,-3.166061904761912,-4.767887301587329,0.2089523809523797,0.3002571428571578,0.1984079365079334,9.705806060606042,-2.294710606060616,2.2653916666667016,-0.8960984848483633,0.1371946969696048,-0.0134734848484414
7.1160000000000005,8.279663492063483,-3.164238095238102,-4.761046031746058,0.2092476190476179,0.296642857142871,0.1991587301587272,9.704536363636343,-2.2953636363636463,2.267750000000036,-0.8878909090907852,0.1309681818180877,-0.0105409090908648
7.117,8.282323809523799,-3.1624142857142936,-4.754204761904792,0.2095428571428558,0.2930285714285874,0.1999095238095204,9.703266666666648,-2.296016666666676,2.270108333333368,-0.8796833333332142,0.1247416666665763,-0.0076083333332907
7.118,8.284984126984117,-3.1605904761904835,-4.747363492063521,0.209838095238094,0.2894142857143006,0.2006603174603143,9.70199696969695,-2.2966696969697065,2.272466666666702,-0.871475757575636,0.1185151515150593,-0.0046757575757141
7.119,8.287644444444432,-3.158766666666675,-4.740522222222254,0.2101333333333319,0.2858000000000171,0.2014111111111075,9.700727272727256,-2.297322727272737,2.2748250000000336,-0.8632681818180652,0.1122886363635478,-0.0017431818181401
7.12,8.29030476190475,-3.156942857142865,-4.733680952380983,0.2104285714285701,0.2821857142857303,0.2021619047619014,9.699457575757556,-2.297975757575767,2.2771833333333675,-0.855060606060487,0.1060621212120308,0.0011893939394364
7.121,8.292965079365068,-3.155119047619055,-4.726839682539711,0.2107238095238083,0.2785714285714435,0.2029126984126953,9.69818787878786,-2.2986287878787977,2.279541666666702,-0.8468530303029087,0.0998356060605138,0.0041219696970131
7.122,8.295625396825384,-3.1532952380952466,-4.719998412698445,0.2110190476190462,0.2749571428571599,0.2036634920634885,9.696918181818162,-2.2992818181818278,2.2819000000000336,-0.8386454545453379,0.0936090909090023,0.0070545454545871
7.123,8.298285714285702,-3.1514714285714365,-4.713157142857173,0.2113142857142844,0.2713428571428732,0.2044142857142823,9.695648484848466,-2.299934848484858,2.2842583333333675,-0.8304378787877597,0.0873825757574853,0.0099871212121637
7.1240000000000006,8.30094603174602,-3.1496476190476264,-4.706315873015901,0.2116095238095225,0.2677285714285864,0.2051650793650762,9.694378787878769,-2.3005878787878884,2.286616666666702,-0.8222303030301815,0.0811560606059684,0.0129196969697404
7.125,8.303606349206337,-3.147823809523818,-4.699474603174635,0.2119047619047604,0.2641142857143028,0.2059158730158694,9.693109090909072,-2.3012409090909185,2.288975000000033,-0.8140227272726106,0.0749295454544569,0.0158522727273144
7.126,8.306266666666655,-3.146000000000008,-4.692633333333363,0.2121999999999986,0.260500000000016,0.2066666666666633,9.691839393939375,-2.3018939393939486,2.291333333333368,-0.8058151515150325,0.0687030303029399,0.018784848484891
7.127,8.308926984126972,-3.1441761904762,-4.685792063492098,0.2124952380952366,0.2568857142857325,0.2074174603174565,9.690569696969678,-2.3025469696969787,2.2936916666666995,-0.7976075757574616,0.0624765151514284,0.021717424242465
7.128,8.31158730158729,-3.142352380952389,-4.678950793650826,0.2127904761904747,0.2532714285714457,0.2081682539682504,9.689299999999982,-2.303200000000009,2.296050000000034,-0.7893999999998833,0.0562499999999114,0.0246500000000416
7.129,8.314247619047608,-3.1405285714285798,-4.672109523809554,0.2130857142857129,0.2496571428571589,0.2089190476190442,9.688030303030285,-2.30385303030304,2.298408333333368,-0.7811924242423052,0.0500234848483944,0.0275825757576183
7.13,8.316907936507924,-3.138704761904771,-4.665268253968288,0.2133809523809509,0.2460428571428753,0.2096698412698374,9.686760606060588,-2.304506060606069,2.3007666666666995,-0.7729848484847343,0.043796969696883,0.0305151515151923
7.131,8.319568253968242,-3.136880952380961,-4.658426984127017,0.213676190476189,0.2424285714285885,0.2104206349206313,9.685490909090891,-2.3051590909091,2.303125000000034,-0.764777272727156,0.037570454545366,0.0334477272727689
7.132000000000001,8.32222857142856,-3.1350571428571508,-4.651585714285744,0.2139714285714272,0.2388142857143017,0.2111714285714252,9.684221212121193,-2.3058121212121305,2.305483333333368,-0.7565696969695779,0.031343939393849,0.0363803030303455
7.133,8.324888888888875,-3.1332333333333424,-4.644744444444479,0.2142666666666651,0.2352000000000181,0.2119222222222184,9.682951515151498,-2.3064651515151606,2.3078416666666994,-0.748362121212007,0.0251174242423375,0.0393128787879196
7.134,8.327549206349193,-3.1314095238095323,-4.637903174603207,0.2145619047619033,0.2315857142857314,0.2126730158730123,9.6816818181818,-2.307118181818191,2.310200000000034,-0.7401545454544288,0.0188909090908205,0.0422454545454962
7.135,8.33020952380951,-3.129585714285724,-4.631061904761941,0.2148571428571412,0.2279714285714478,0.2134238095238055,9.680412121212104,-2.307771212121221,2.312558333333365,-0.7319469696968579,0.0126643939393091,0.0451780303030702
7.136,8.332869841269828,-3.127761904761914,-4.624220634920669,0.2151523809523794,0.224357142857161,0.2141746031745993,9.679142424242404,-2.308424242424252,2.3149166666667,-0.7237393939392797,0.0064378787877921,0.0481106060606468
7.1370000000000005,8.335530158730146,-3.125938095238104,-4.6173793650793975,0.2154476190476176,0.2207428571428742,0.2149253968253932,9.677872727272709,-2.309077272727282,2.3172750000000337,-0.7155318181817015,0.0002113636362751,0.0510431818182235
7.138,8.338190476190462,-3.1241142857142954,-4.610538095238132,0.2157428571428555,0.2171285714285906,0.2156761904761864,9.676603030303012,-2.309730303030312,2.3196333333333654,-0.7073242424241306,-0.0060151515152363,0.0539757575757975
7.139,8.34085079365078,-3.1222904761904853,-4.60369682539686,0.2160380952380937,0.2135142857143039,0.2164269841269803,9.675333333333317,-2.310383333333342,2.3219916666667,-0.6991166666665525,-0.0122416666667533,0.0569083333333741
7.140000000000001,8.343511111111098,-3.120466666666675,-4.596855555555588,0.2163333333333319,0.2099000000000171,0.2171777777777742,9.674063636363618,-2.3110363636363727,2.3243500000000337,-0.6909090909089742,-0.0184681818182703,0.0598409090909507
7.141,8.346171428571415,-3.118642857142867,-4.5900142857143225,0.2166285714285698,0.2062857142857335,0.2179285714285674,9.67279393939392,-2.3116893939394028,2.326708333333366,-0.6827015151514033,-0.0246946969697818,0.0627734848485248
7.142,8.348831746031733,-3.1168190476190567,-4.583173015873051,0.216923809523808,0.2026714285714467,0.2186793650793612,9.671524242424224,-2.3123424242424333,2.3290666666667,-0.6744939393938252,-0.0309212121212988,0.0657060606061014
7.143,8.35149206349205,-3.1149952380952484,-4.5763317460317845,0.2172190476190459,0.1990571428571632,0.2194301587301545,9.670254545454528,-2.312995454545463,2.3314250000000314,-0.6662863636362543,-0.0371477272728102,0.0686386363636754
7.144,8.354152380952367,-3.1131714285714382,-4.569490476190513,0.2175142857142841,0.1954428571428764,0.2201809523809483,9.66898484848483,-2.313648484848493,2.3337833333333657,-0.6580787878786761,-0.0433742424243272,0.071571212121252
7.1450000000000005,8.356812698412686,-3.111347619047628,-4.562649206349241,0.2178095238095223,0.1918285714285896,0.2209317460317422,9.667715151515134,-2.314301515151524,2.3361416666667,-0.6498712121210979,-0.0496007575758443,0.0745037878788286
7.146,8.359473015873,-3.10952380952382,-4.555807936507975,0.2181047619047602,0.188214285714306,0.2216825396825354,9.666445454545435,-2.314954545454554,2.338500000000032,-0.641663636363527,-0.0558272727273557,0.0774363636364027
7.147,8.362133333333318,-3.1077000000000097,-4.548966666666703,0.2183999999999984,0.1846000000000192,0.2224333333333293,9.66517575757574,-2.3156075757575847,2.3408583333333657,-0.6334560606059488,-0.0620537878788727,0.0803689393939793
7.148000000000001,8.364793650793636,-3.1058761904762,-4.542125396825432,0.2186952380952366,0.1809857142857324,0.2231841269841232,9.663906060606042,-2.3162606060606152,2.3432166666667,-0.6252484848483706,-0.0682803030303897,0.0833015151515559
7.149,8.367453968253953,-3.104052380952391,-4.535284126984165,0.2189904761904745,0.1773714285714489,0.2239349206349164,9.662636363636349,-2.316913636363645,2.345575000000032,-0.6170409090907997,-0.0745068181819011,0.0862340909091299
7.15,8.370114285714271,-3.102228571428581,-4.528442857142894,0.2192857142857127,0.1737571428571621,0.2246857142857102,9.661366666666648,-2.3175666666666754,2.3479333333333656,-0.6088333333332215,-0.0807333333334182,0.0891666666667066
7.151,8.372774603174587,-3.1004047619047728,-4.521601587301628,0.2195809523809506,0.1701428571428785,0.2254365079365035,9.660096969696951,-2.318219696969705,2.3502916666666978,-0.6006257575756506,-0.0869598484849296,0.0920992424242806
7.152,8.375434920634905,-3.098580952380962,-4.5147603174603566,0.2198761904761888,0.1665285714285917,0.2261873015872973,9.658827272727256,-2.318872727272736,2.352650000000032,-0.5924181818180725,-0.0931863636364466,0.0950318181818573
7.1530000000000005,8.378095238095224,-3.0967571428571525,-4.507919047619084,0.220171428571427,0.162914285714305,0.2269380952380912,9.657557575757558,-2.319525757575766,2.3550083333333656,-0.5842106060604942,-0.0994128787879636,0.0979643939394339
7.154,8.38075555555554,-3.094933333333344,-4.501077777777819,0.2204666666666649,0.1593000000000214,0.2276888888888844,9.65628787878786,-2.3201787878787963,2.3573666666666977,-0.5760030303029233,-0.1056393939394751,0.1008969696970079
7.155,8.383415873015858,-3.093109523809534,-4.494236507936547,0.2207619047619031,0.1556857142857346,0.2284396825396783,9.655018181818164,-2.320831818181827,2.359725000000032,-0.5677954545453452,-0.111865909090992,0.1038295454545845
7.156000000000001,8.386076190476176,-3.091285714285724,-4.487395238095274,0.2210571428571413,0.1520714285714478,0.2291904761904721,9.653748484848467,-2.3214848484848574,2.362083333333365,-0.559587878787767,-0.118092424242509,0.1067621212121611
7.157,8.388736507936493,-3.089461904761916,-4.480553968254009,0.2213523809523792,0.1484571428571642,0.2299412698412654,9.65247878787877,-2.322137878787887,2.3644416666666976,-0.5513803030301961,-0.1243189393940205,0.1096946969697352
7.158,8.39139682539681,-3.087638095238105,-4.473712698412737,0.2216476190476173,0.1448428571428774,0.2306920634920592,9.651209090909074,-2.3227909090909176,2.3668000000000315,-0.5431727272726179,-0.1305454545455375,0.1126272727273118
7.159,8.394057142857125,-3.085814285714297,-4.466871428571471,0.2219428571428553,0.1412285714285939,0.2314428571428524,9.649939393939375,-2.323443939393948,2.369158333333364,-0.534965151515047,-0.136771969697049,0.1155598484848858
7.16,8.396717460317443,-3.083990476190487,-4.460030158730199,0.2222380952380934,0.1376142857143071,0.2321936507936463,9.64866969696968,-2.324096969696978,2.3715166666666976,-0.5267575757574688,-0.1429984848485659,0.1184924242424624
7.1610000000000005,8.399377777777762,-3.082166666666677,-4.453188888888928,0.2225333333333316,0.1340000000000203,0.2329444444444402,9.647399999999982,-2.3247500000000088,2.3738750000000315,-0.5185499999998906,-0.149225000000083,0.121425000000039
7.162,8.402038095238078,-3.0803428571428686,-4.446347619047662,0.2228285714285696,0.1303857142857367,0.2336952380952334,9.646130303030288,-2.3254030303030384,2.376233333333364,-0.5103424242423198,-0.1554515151515944,0.1243575757576131
7.163,8.404698412698396,-3.0785190476190585,-4.43950634920639,0.2231238095238077,0.12677142857145,0.2344460317460273,9.64486060606059,-2.326056060606069,2.378591666666697,-0.5021348484847415,-0.1616780303031115,0.1272901515151897
7.164000000000001,8.407358730158714,-3.0766952380952484,-4.432665079365118,0.2234190476190459,0.1231571428571632,0.2351968253968211,9.643590909090891,-2.3267090909090995,2.3809500000000314,-0.4939272727271634,-0.1679045454546284,0.1302227272727663
