Time,Sensor ID,Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),Gyro X (rad/s),Gyro Y (rad/s),Gyro Z (rad/s)
20.269000000000002,1.0,8.921304615384653,-3.0166899999999717,4.1157992307692375,-0.02287615384615988,0.11489846153847348,0.041305384615399995
20.27,1.0,8.923293846153879,-3.015179999999975,4.116167692307698,-0.023198461538466837,0.1155353846153951,0.042126153846167344
20.271,1.0,8.925283076923112,-3.013669999999973,4.116536153846161,-0.023520769230774938,0.11617230769231898,0.04294692307693761
20.272000000000002,1.0,8.927272307692345,-3.0121599999999713,4.116904615384622,-0.02384307692308303,0.11680923076924285,0.04376769230770787
20.273,1.0,8.92926153846157,-3.0106499999999747,4.117273076923083,-0.024165384615389987,0.11744615384616447,0.04458846153847522
20.274,1.0,8.931250769230804,-3.009139999999973,4.117641538461545,-0.02448769230769808,0.11808307692308835,0.04540923076924548
20.275000000000002,1.0,8.933240000000037,-3.007629999999971,4.118010000000007,-0.02481000000000618,0.11872000000001223,0.046230000000015745
20.276,1.0,8.935229230769263,-3.0061199999999744,4.118378461538468,-0.02513230769231313,0.11935692307693384,0.04705076923078309
20.277,1.0,8.937218461538498,-3.0046099999999725,4.118746923076929,-0.02545461538462123,0.11999384615385772,0.047871538461553356
20.278,1.0,8.939207692307724,-3.003099999999976,4.11911538461539,-0.02577692307692818,0.12063076923077934,0.048692307692320705
20.279,1.0,8.941196923076957,-3.001589999999974,4.1194838461538525,-0.02609923076923628,0.1212676923077032,0.04951307692309097
20.28,1.0,8.94318615384619,-3.000079999999972,4.119852307692314,-0.026421538461544374,0.12190461538462709,0.05033384615386123
20.281,1.0,8.945175384615416,-2.9985699999999755,4.120220769230775,-0.02674384615385133,0.12254153846154871,0.05115461538462858
20.282,1.0,8.947164615384649,-2.9970599999999736,4.120589230769237,-0.02706615384615943,0.12317846153847258,0.05197538461539883
20.283,1.0,8.949153846153882,-2.9955499999999717,4.120957692307699,-0.027388461538467523,0.12381538461539646,0.05279615384616909
20.284,1.0,8.951143076923108,-2.994039999999975,4.12132615384616,-0.02771076923077448,0.12445230769231808,0.05361692307693644
20.285,1.0,8.953132307692343,-2.9925299999999737,4.121694615384621,-0.028033076923082573,0.12508923076924194,0.0544376923077067
20.286,1.0,8.955121538461576,-2.9910199999999714,4.122063076923084,-0.028355384615390673,0.1257261538461658,0.055258461538476966
20.287,1.0,8.957110769230802,-2.9895099999999752,4.122431538461544,-0.028677692307697622,0.12636307692308746,0.056079230769244315
20.288,1.0,8.959100000000186,-2.9880000000001767,4.12279999999985,-0.02899999999998049,0.127000000000322,0.05690000000005212
20.289,1.0,8.969604651162989,-2.9979480620156913,4.114337209302166,-0.027901550387576208,0.14512635658948875,0.059834108527187055
20.29,1.0,8.980109302325753,-3.0078961240311703,4.105874418604513,-0.02680310077517583,0.1632527131785911,0.06276821705431157
20.291,1.0,8.990613953488555,-3.017844186046685,4.097411627906829,-0.025704651162771548,0.18137906976775786,0.0657023255814465
20.292,1.0,9.001118604651356,-3.0277922480621995,4.088948837209146,-0.02460620155036727,0.19950542635692464,0.06863643410858143
20.293,1.0,9.011623255814122,-3.037740310077679,4.080486046511492,-0.023507751937966892,0.21763178294602697,0.07157054263570595
20.294,1.0,9.022127906976923,-3.0476883720931935,4.072023255813809,-0.02240930232556261,0.23575813953519376,0.07450465116284088
20.295,1.0,9.032632558139726,-3.057636434108708,4.063560465116125,-0.02131085271315833,0.2538844961243605,0.07743875968997581
20.296,1.0,9.04313720930249,-3.067584496124187,4.055097674418471,-0.02021240310075795,0.27201085271346287,0.08037286821710032
20.297,1.0,9.053641860465293,-3.0775325581397017,4.046634883720788,-0.019113953488353673,0.29013720930262965,0.08330697674423526
20.298000000000002,1.0,9.064146511628094,-3.0874806201552163,4.038172093023104,-0.01801550387594939,0.3082635658917964,0.0862410852713702
20.299,1.0,9.07465116279086,-3.0974286821706953,4.029709302325451,-0.01691705426354901,0.32638992248089876,0.0891751937984947
20.3,1.0,9.08515581395366,-3.10737674418621,4.021246511627767,-0.015818604651144732,0.34451627907006555,0.09210930232562964
20.301000000000002,1.0,9.095660465116463,-3.1173248062017245,4.012783720930084,-0.01472015503874045,0.36264263565923227,0.09504341085276458
20.302,1.0,9.106165116279227,-3.127272868217204,4.0043209302324305,-0.013621705426340074,0.3807689922483346,0.09797751937988908
20.303,1.0,9.11666976744203,-3.1372209302327185,3.995858139534747,-0.01252325581393579,0.3988953488375014,0.10091162790702402
20.304000000000002,1.0,9.127174418604831,-3.147168992248233,3.9873953488370635,-0.011424806201531513,0.41702170542666817,0.10384573643415895
20.305,1.0,9.137679069767596,-3.157117054263712,3.97893255813941,-0.010326356589131135,0.4351480620157705,0.10677984496128345
20.306,1.0,9.148183720930398,-3.1670651162792267,3.9704697674417266,-0.009227906976726853,0.4532744186049373,0.10971395348841839
20.307000000000002,1.0,9.1586883720932,-3.1770131782947413,3.962006976744043,-0.008129457364322572,0.471400775194104,0.11264806201555333
20.308,1.0,9.169193023255964,-3.1869612403102203,3.95354418604639,-0.0070310077519221935,0.4895271317832064,0.11558217054267783
20.309,1.0,9.179697674418767,-3.196909302325735,3.9450813953487063,-0.0059325581395179156,0.5076534883723731,0.11851627906981277
20.31,1.0,9.19020232558153,-3.2068573643412144,3.936618604651053,-0.004834108527117537,0.5257798449614755,0.12145038759693727
20.311,1.0,9.200706976744334,-3.216805426356729,3.9281558139533694,-0.003735658914713256,0.5439062015506423,0.12438449612407221
20.312,1.0,9.211211627907135,-3.2267534883722435,3.919693023255686,-0.0026372093023089745,0.562032558139809,0.12731860465120715
20.313,1.0,9.2217162790699,-3.2367015503877226,3.911230232558032,-0.0015387596899085962,0.5801589147289115,0.13025271317833167
20.314,1.0,9.232220930232701,-3.246649612403237,3.902767441860349,-0.0004403100775043148,0.5982852713180782,0.13318682170546658
20.315,1.0,9.242725581395504,-3.2565976744187517,3.894304651162665,0.0006581395348999632,0.6164116279072449,0.13612093023260152
20.316,1.0,9.253230232558268,-3.2665457364342307,3.885841860465012,0.0017565891473003414,0.6345379844963472,0.13905503875972605
20.317,1.0,9.263734883721071,-3.2764937984497458,3.8773790697673283,0.0028550387597046263,0.6526643410855141,0.141989147286861
20.318,1.0,9.274239534883872,-3.28644186046526,3.8689162790696447,0.003953488372108901,0.6707906976746808,0.1449232558139959
20.319,1.0,9.284744186046638,-3.2963899224807394,3.8604534883719914,0.0050519379845092825,0.6889170542637831,0.14785736434112043
20.32,1.0,9.295248837209439,-3.306337984496254,3.851990697674308,0.006150387596913564,0.7070434108529499,0.15079147286825537
20.321,1.0,9.305753488372241,-3.3162860465117685,3.8435279069766244,0.007248837209317845,0.7251697674421167,0.15372558139539028
20.322,1.0,9.316258139535005,-3.3262341085272475,3.835065116278971,0.00834728682171822,0.743296124031219,0.1566596899225148
20.323,1.0,9.326762790697808,-3.336182170542762,3.8266023255812875,0.009445736434122502,0.7614224806203858,0.15959379844964974
20.324,1.0,9.33726744186061,-3.3461302325582767,3.818139534883604,0.010544186046526783,0.7795488372095526,0.16252790697678468
20.325,1.0,9.347772093023375,-3.356078294573756,3.8096767441859507,0.011642635658927158,0.7976751937986549,0.16546201550390918
